Using hybrid two-pass approach
APSC: Starting from 1850 to 198
Collapsed to 1369 vertices (cost: 306.599)
Collapsed to 1368 vertices (cost: 309.091)
Collapsed to 1367 vertices (cost: 181.818)
Collapsed to 1366 vertices (cost: 88.1702)
Collapsed to 1365 vertices (cost: 309.091)
Collapsed to 1364 vertices (cost: 170.807)
Collapsed to 1363 vertices (cost: 300.454)
Collapsed to 1362 vertices (cost: 311.111)
Collapsed to 1361 vertices (cost: 315.151)
Collapsed to 1360 vertices (cost: 1.48658e-05)
Collapsed to 1359 vertices (cost: 104.167)
Collapsed to 1358 vertices (cost: 316.129)
Collapsed to 1357 vertices (cost: 318.227)
Collapsed to 1356 vertices (cost: 1.69136e-05)
Collapsed to 1355 vertices (cost: 318.777)
Collapsed to 1354 vertices (cost: 320)
Collapsed to 1353 vertices (cost: 320)
Collapsed to 1352 vertices (cost: 64)
Collapsed to 1351 vertices (cost: 320)
Collapsed to 1350 vertices (cost: 1.5728e-05)
Collapsed to 1349 vertices (cost: 1.57345e-05)
Collapsed to 1348 vertices (cost: 321.73)
Collapsed to 1347 vertices (cost: 325.758)
Collapsed to 1346 vertices (cost: 325.814)
Collapsed to 1345 vertices (cost: 1.07056e-06)
Collapsed to 1344 vertices (cost: 327.273)
Collapsed to 1343 vertices (cost: 113.636)
Collapsed to 1342 vertices (cost: 327.273)
Collapsed to 1341 vertices (cost: 151.515)
Collapsed to 1340 vertices (cost: 5.71429)
Collapsed to 1339 vertices (cost: 329.412)
Collapsed to 1338 vertices (cost: 330.882)
Collapsed to 1337 vertices (cost: 4.53664e-05)
Collapsed to 1336 vertices (cost: 189.474)
Collapsed to 1335 vertices (cost: 4.16975e-05)
Collapsed to 1334 vertices (cost: 332.445)
Collapsed to 1333 vertices (cost: 333.333)
Collapsed to 1332 vertices (cost: 5.71623e-05)
Collapsed to 1331 vertices (cost: 66.6667)
Collapsed to 1330 vertices (cost: 333.333)
Collapsed to 1329 vertices (cost: 333.333)
Collapsed to 1328 vertices (cost: 2.83727e-05)
Collapsed to 1327 vertices (cost: 178.947)
Collapsed to 1326 vertices (cost: 339.394)
Collapsed to 1325 vertices (cost: 340.122)
Collapsed to 1324 vertices (cost: 342.857)
Collapsed to 1323 vertices (cost: 343.75)
Collapsed to 1322 vertices (cost: 344.697)
Collapsed to 1321 vertices (cost: 34.89)
Collapsed to 1320 vertices (cost: 146.92)
Collapsed to 1319 vertices (cost: 167.417)
Collapsed to 1318 vertices (cost: 346.154)
Collapsed to 1317 vertices (cost: 126.139)
Collapsed to 1316 vertices (cost: 36.7504)
Collapsed to 1315 vertices (cost: 346.974)
Collapsed to 1314 vertices (cost: 200)
Collapsed to 1313 vertices (cost: 26.4771)
Collapsed to 1312 vertices (cost: 350)
Collapsed to 1311 vertices (cost: 48)
Collapsed to 1310 vertices (cost: 350)
Collapsed to 1309 vertices (cost: 352.941)
Collapsed to 1308 vertices (cost: 355.556)
Collapsed to 1307 vertices (cost: 355.556)
Collapsed to 1306 vertices (cost: 360)
Collapsed to 1305 vertices (cost: 360)
Collapsed to 1304 vertices (cost: 360)
Collapsed to 1303 vertices (cost: 20)
Collapsed to 1302 vertices (cost: 128.571)
Collapsed to 1301 vertices (cost: 360)
Collapsed to 1300 vertices (cost: 360)
Collapsed to 1299 vertices (cost: 361.842)
Collapsed to 1298 vertices (cost: 5.78211e-05)
Collapsed to 1297 vertices (cost: 363.089)
Collapsed to 1296 vertices (cost: 99.0895)
Collapsed to 1295 vertices (cost: 366.667)
Collapsed to 1294 vertices (cost: 8.60214)
Collapsed to 1293 vertices (cost: 175.528)
Collapsed to 1292 vertices (cost: 370.881)
Collapsed to 1291 vertices (cost: 58.8785)
Collapsed to 1290 vertices (cost: 371.783)
Collapsed to 1289 vertices (cost: 375)
Collapsed to 1288 vertices (cost: 286.458)
Collapsed to 1287 vertices (cost: 375.555)
Collapsed to 1286 vertices (cost: 376.923)
Collapsed to 1285 vertices (cost: 378.378)
Collapsed to 1284 vertices (cost: 380)
Collapsed to 1283 vertices (cost: 21.8182)
Collapsed to 1282 vertices (cost: 316.327)
Collapsed to 1281 vertices (cost: 380)
Collapsed to 1280 vertices (cost: 383.39)
Collapsed to 1279 vertices (cost: 197.016)
Collapsed to 1278 vertices (cost: 386.842)
Collapsed to 1277 vertices (cost: 388.889)
Collapsed to 1276 vertices (cost: 308.213)
Collapsed to 1275 vertices (cost: 389.189)
Collapsed to 1274 vertices (cost: 389.61)
Collapsed to 1273 vertices (cost: 392)
Collapsed to 1272 vertices (cost: 80.4979)
Collapsed to 1271 vertices (cost: 396.33)
Collapsed to 1270 vertices (cost: 400)
Collapsed to 1269 vertices (cost: 155.556)
Collapsed to 1268 vertices (cost: 20.7107)
Collapsed to 1267 vertices (cost: 400)
Collapsed to 1266 vertices (cost: 400)
Collapsed to 1265 vertices (cost: 300)
Collapsed to 1264 vertices (cost: 2.21243)
Collapsed to 1263 vertices (cost: 312.121)
Collapsed to 1262 vertices (cost: 400)
Collapsed to 1261 vertices (cost: 400.909)
Collapsed to 1260 vertices (cost: 118.641)
Collapsed to 1259 vertices (cost: 403.175)
Collapsed to 1258 vertices (cost: 403.774)
Collapsed to 1257 vertices (cost: 147.383)
Collapsed to 1256 vertices (cost: 408.139)
Collapsed to 1255 vertices (cost: 415.385)
Collapsed to 1254 vertices (cost: 5.78578e-05)
Collapsed to 1253 vertices (cost: 5.79332e-05)
Collapsed to 1252 vertices (cost: 417.073)
