Using hybrid two-pass approach
APSC: Starting from 1500 to 198
Collapsed to 916 vertices (cost: 55.9591)
Collapsed to 915 vertices (cost: 133.333)
Collapsed to 914 vertices (cost: 133.333)
Collapsed to 913 vertices (cost: 50)
Collapsed to 912 vertices (cost: 3.0114e-05)
Collapsed to 911 vertices (cost: 133.333)
Collapsed to 910 vertices (cost: 8.33335)
Collapsed to 909 vertices (cost: 133.333)
Collapsed to 908 vertices (cost: 100)
Collapsed to 907 vertices (cost: 66.6668)
Collapsed to 906 vertices (cost: 133.333)
Collapsed to 905 vertices (cost: 0.000423166)
Collapsed to 904 vertices (cost: 25.0003)
Collapsed to 903 vertices (cost: 133.333)
Collapsed to 902 vertices (cost: 3.16184e-06)
Collapsed to 901 vertices (cost: 2.71636e-09)
Collapsed to 900 vertices (cost: 4.3161e-05)
Collapsed to 899 vertices (cost: 3.74625e-05)
Collapsed to 898 vertices (cost: 1.45403e-05)
Collapsed to 897 vertices (cost: 133.333)
Collapsed to 896 vertices (cost: 6.91037e-05)
Collapsed to 895 vertices (cost: 6.20878e-09)
Collapsed to 894 vertices (cost: 4.57e-05)
Collapsed to 893 vertices (cost: 133.333)
Collapsed to 892 vertices (cost: 4.39037e-05)
Collapsed to 891 vertices (cost: 1.97906e-06)
Collapsed to 890 vertices (cost: 33.3333)
Collapsed to 889 vertices (cost: 57.1428)
Collapsed to 888 vertices (cost: 133.333)
Collapsed to 887 vertices (cost: 33.3333)
Collapsed to 886 vertices (cost: 133.333)
Collapsed to 885 vertices (cost: 26.6667)
Collapsed to 884 vertices (cost: 133.333)
Collapsed to 883 vertices (cost: 100)
Collapsed to 882 vertices (cost: 56.4261)
Collapsed to 881 vertices (cost: 74.0016)
Collapsed to 880 vertices (cost: 133.333)
Collapsed to 879 vertices (cost: 133.334)
Collapsed to 878 vertices (cost: 134.884)
Collapsed to 877 vertices (cost: 135.749)
Collapsed to 876 vertices (cost: 4.08355e-05)
Collapsed to 875 vertices (cost: 133.333)
Collapsed to 874 vertices (cost: 60.9158)
Collapsed to 873 vertices (cost: 136.967)
Collapsed to 872 vertices (cost: 137.143)
Collapsed to 871 vertices (cost: 142.857)
Collapsed to 870 vertices (cost: 144.37)
Collapsed to 869 vertices (cost: 147.409)
Collapsed to 868 vertices (cost: 148.132)
Collapsed to 867 vertices (cost: 120)
Collapsed to 866 vertices (cost: 148.837)
Collapsed to 865 vertices (cost: 36.7133)
Collapsed to 864 vertices (cost: 150)
Collapsed to 863 vertices (cost: 150)
Collapsed to 862 vertices (cost: 150)
Collapsed to 861 vertices (cost: 150)
Collapsed to 860 vertices (cost: 150)
Collapsed to 859 vertices (cost: 150)
Collapsed to 858 vertices (cost: 8.33333)
Collapsed to 857 vertices (cost: 150)
Collapsed to 856 vertices (cost: 41.6667)
Collapsed to 855 vertices (cost: 6.90876e-05)
Collapsed to 854 vertices (cost: 0.000122073)
Collapsed to 853 vertices (cost: 150)
Collapsed to 852 vertices (cost: 60)
Collapsed to 851 vertices (cost: 150)
Collapsed to 850 vertices (cost: 150)
Collapsed to 849 vertices (cost: 152.308)
Collapsed to 848 vertices (cost: 138.294)
Collapsed to 847 vertices (cost: 152.979)
Collapsed to 846 vertices (cost: 153.061)
Collapsed to 845 vertices (cost: 4.90873e-05)
Collapsed to 844 vertices (cost: 24.617)
Collapsed to 843 vertices (cost: 155.097)
Collapsed to 842 vertices (cost: 3.70928e-06)
Collapsed to 841 vertices (cost: 20.6922)
Collapsed to 840 vertices (cost: 104.83)
Collapsed to 839 vertices (cost: 107.768)
Collapsed to 838 vertices (cost: 0.656008)
Collapsed to 837 vertices (cost: 3.51339e-05)
Collapsed to 836 vertices (cost: 159.091)
Collapsed to 835 vertices (cost: 9.28366)
Collapsed to 834 vertices (cost: 74.8092)
Collapsed to 833 vertices (cost: 19.9864)
Collapsed to 832 vertices (cost: 159.091)
Collapsed to 831 vertices (cost: 160)
Collapsed to 830 vertices (cost: 72.2222)
Collapsed to 829 vertices (cost: 68.0555)
Collapsed to 828 vertices (cost: 160)
Collapsed to 827 vertices (cost: 20.0001)
Collapsed to 826 vertices (cost: 160)
Collapsed to 825 vertices (cost: 160)
Collapsed to 824 vertices (cost: 40)
Collapsed to 823 vertices (cost: 75)
Collapsed to 822 vertices (cost: 151.579)
Collapsed to 821 vertices (cost: 161.429)
Collapsed to 820 vertices (cost: 162.371)
Collapsed to 819 vertices (cost: 163.898)
Collapsed to 818 vertices (cost: 139.943)
Collapsed to 817 vertices (cost: 134.136)
Collapsed to 816 vertices (cost: 166.178)
Collapsed to 815 vertices (cost: 73.4977)
Collapsed to 814 vertices (cost: 44.9864)
Collapsed to 813 vertices (cost: 151.796)
Collapsed to 812 vertices (cost: 166.667)
Collapsed to 811 vertices (cost: 23.5296)
Collapsed to 810 vertices (cost: 166.667)
Collapsed to 809 vertices (cost: 40.5797)
Collapsed to 808 vertices (cost: 166.667)
Collapsed to 807 vertices (cost: 2.48999e-05)
Collapsed to 806 vertices (cost: 2.49049e-05)
Collapsed to 805 vertices (cost: 166.667)
Collapsed to 804 vertices (cost: 62.5)
Collapsed to 803 vertices (cost: 3.57136)
Collapsed to 802 vertices (cost: 168.75)
Collapsed to 801 vertices (cost: 142.361)
Collapsed to 800 vertices (cost: 169.697)
Collapsed to 799 vertices (cost: 8.73436)
Collapsed to 798 vertices (cost: 170.625)
Collapsed to 797 vertices (cost: 11.6013)
Collapsed to 796 vertices (cost: 171.429)
Collapsed to 795 vertices (cost: 3.84615)
Collapsed to 794 vertices (cost: 117.073)
Collapsed to 793 vertices (cost: 101.235)
Collapsed to 792 vertices (cost: 57.5438)
Collapsed to 791 vertices (cost: 4.41171e-05)
Collapsed to 790 vertices (cost: 107.64)
Collapsed to 789 vertices (cost: 150)
Collapsed to 788 vertices (cost: 172.414)
Collapsed to 787 vertices (cost: 175)
Collapsed to 786 vertices (cost: 31.8182)
Collapsed to 785 vertices (cost: 100)
Collapsed to 784 vertices (cost: 55.2239)
Collapsed to 783 vertices (cost: 85.7206)
Collapsed to 782 vertices (cost: 46.744)
Collapsed to 781 vertices (cost: 175)
Collapsed to 780 vertices (cost: 166.667)
Collapsed to 779 vertices (cost: 45.4545)
Collapsed to 778 vertices (cost: 53.0712)
Collapsed to 777 vertices (cost: 168.182)
Collapsed to 776 vertices (cost: 126.982)
Collapsed to 775 vertices (cost: 177.778)
Collapsed to 774 vertices (cost: 106.667)
Collapsed to 773 vertices (cost: 177.778)
Collapsed to 772 vertices (cost: 3.30319)
Collapsed to 771 vertices (cost: 178.571)
Collapsed to 770 vertices (cost: 9.50706)
Collapsed to 769 vertices (cost: 187.5)
Collapsed to 768 vertices (cost: 188.108)
Collapsed to 767 vertices (cost: 137.361)
Collapsed to 766 vertices (cost: 189.394)
Collapsed to 765 vertices (cost: 82.0802)
Collapsed to 764 vertices (cost: 166.357)
Collapsed to 763 vertices (cost: 190.476)
Collapsed to 762 vertices (cost: 33.3333)
Collapsed to 761 vertices (cost: 191.667)
Collapsed to 760 vertices (cost: 87.923)
Collapsed to 759 vertices (cost: 192)
Collapsed to 758 vertices (cost: 192.319)
Collapsed to 757 vertices (cost: 192.457)
Collapsed to 756 vertices (cost: 4.43689e-05)
Collapsed to 755 vertices (cost: 182.074)
Collapsed to 754 vertices (cost: 7.50524e-05)
Collapsed to 753 vertices (cost: 1.27014e-08)
Collapsed to 752 vertices (cost: 42.0053)
Collapsed to 751 vertices (cost: 192.556)
Collapsed to 750 vertices (cost: 0.29669)
Collapsed to 749 vertices (cost: 195.652)
Collapsed to 748 vertices (cost: 183.235)
Collapsed to 747 vertices (cost: 17.488)
Collapsed to 746 vertices (cost: 189.71)
Collapsed to 745 vertices (cost: 0.00010523)
Collapsed to 744 vertices (cost: 190.932)
Collapsed to 743 vertices (cost: 195.652)
Collapsed to 742 vertices (cost: 5.79278e-05)
Collapsed to 741 vertices (cost: 7.14289)
Collapsed to 740 vertices (cost: 9.14769e-06)
Collapsed to 739 vertices (cost: 166.05)
Collapsed to 738 vertices (cost: 195.783)
Collapsed to 737 vertices (cost: 196.033)
Collapsed to 736 vertices (cost: 200)
Collapsed to 735 vertices (cost: 200)
Collapsed to 734 vertices (cost: 200)
Collapsed to 733 vertices (cost: 3.43169e-05)
Collapsed to 732 vertices (cost: 8.23825e-05)
Collapsed to 731 vertices (cost: 200)
Collapsed to 730 vertices (cost: 200)
Collapsed to 729 vertices (cost: 4.48548e-05)
Collapsed to 728 vertices (cost: 74.6113)
Collapsed to 727 vertices (cost: 200)
Collapsed to 726 vertices (cost: 16.0023)
Collapsed to 725 vertices (cost: 200)
Collapsed to 724 vertices (cost: 200)
Collapsed to 723 vertices (cost: 7.65477e-05)
Collapsed to 722 vertices (cost: 61.5385)
Collapsed to 721 vertices (cost: 200)
Collapsed to 720 vertices (cost: 66.6667)
Collapsed to 719 vertices (cost: 2.81376e-05)
Collapsed to 718 vertices (cost: 76.1906)
Collapsed to 717 vertices (cost: 200)
Collapsed to 716 vertices (cost: 18.5185)
Collapsed to 715 vertices (cost: 7.47458e-05)
Collapsed to 714 vertices (cost: 179.592)
Collapsed to 713 vertices (cost: 17.1981)
Collapsed to 712 vertices (cost: 79.6668)
Collapsed to 711 vertices (cost: 6.77823)
Collapsed to 710 vertices (cost: 200)
Collapsed to 709 vertices (cost: 40)
Collapsed to 708 vertices (cost: 200)
Collapsed to 707 vertices (cost: 100)
Collapsed to 706 vertices (cost: 200)
Collapsed to 705 vertices (cost: 180)
Collapsed to 704 vertices (cost: 40)
Collapsed to 703 vertices (cost: 200)
Collapsed to 702 vertices (cost: 200)
Collapsed to 701 vertices (cost: 200)
Collapsed to 700 vertices (cost: 80.7512)
Collapsed to 699 vertices (cost: 200)
Collapsed to 698 vertices (cost: 68.0272)
Collapsed to 697 vertices (cost: 136.673)
Collapsed to 696 vertices (cost: 23.7461)
Collapsed to 695 vertices (cost: 200)
Collapsed to 694 vertices (cost: 201.801)
Collapsed to 693 vertices (cost: 13.1577)
Collapsed to 692 vertices (cost: 105.263)
Collapsed to 691 vertices (cost: 203.39)
Collapsed to 690 vertices (cost: 138.107)
Collapsed to 689 vertices (cost: 208.333)
Collapsed to 688 vertices (cost: 210.607)
Collapsed to 687 vertices (cost: 2.03134e-08)
Collapsed to 686 vertices (cost: 1.00582)
Collapsed to 685 vertices (cost: 150.839)
Collapsed to 684 vertices (cost: 210.842)
Collapsed to 683 vertices (cost: 212)
Collapsed to 682 vertices (cost: 8.62568e-05)
Collapsed to 681 vertices (cost: 215.153)
Collapsed to 680 vertices (cost: 215.542)
Collapsed to 679 vertices (cost: 216.667)
Collapsed to 678 vertices (cost: 218.029)
Collapsed to 677 vertices (cost: 218.182)
Collapsed to 676 vertices (cost: 219.368)
Collapsed to 675 vertices (cost: 8.24711e-06)
Collapsed to 674 vertices (cost: 100)
Collapsed to 673 vertices (cost: 1.17971e-09)
Collapsed to 672 vertices (cost: 126.087)
Collapsed to 671 vertices (cost: 220)
Collapsed to 670 vertices (cost: 25)
Collapsed to 669 vertices (cost: 180)
Collapsed to 668 vertices (cost: 160)
Collapsed to 667 vertices (cost: 220.589)
Collapsed to 666 vertices (cost: 46.3413)
Collapsed to 665 vertices (cost: 8.12739e-05)
Collapsed to 664 vertices (cost: 2.38046e-05)
Collapsed to 663 vertices (cost: 145.794)
Collapsed to 662 vertices (cost: 82.6476)
Collapsed to 661 vertices (cost: 10.6511)
Collapsed to 660 vertices (cost: 222.222)
Collapsed to 659 vertices (cost: 211.765)
Collapsed to 658 vertices (cost: 137.265)
Collapsed to 657 vertices (cost: 106.749)
Collapsed to 656 vertices (cost: 125.766)
Collapsed to 655 vertices (cost: 222.222)
Collapsed to 654 vertices (cost: 222.727)
Collapsed to 653 vertices (cost: 225)
Collapsed to 652 vertices (cost: 16.6667)
Collapsed to 651 vertices (cost: 223.635)
Collapsed to 650 vertices (cost: 197.6)
Collapsed to 649 vertices (cost: 225)
Collapsed to 648 vertices (cost: 16.6667)
Collapsed to 647 vertices (cost: 134.105)
Collapsed to 646 vertices (cost: 225)
Collapsed to 645 vertices (cost: 7.69229)
Collapsed to 644 vertices (cost: 227.273)
Collapsed to 643 vertices (cost: 228.571)
Collapsed to 642 vertices (cost: 228.571)
Collapsed to 641 vertices (cost: 173.442)
Collapsed to 640 vertices (cost: 229.821)
Collapsed to 639 vertices (cost: 230.769)
Collapsed to 638 vertices (cost: 231.622)
Collapsed to 637 vertices (cost: 234.651)
Collapsed to 636 vertices (cost: 0.524209)
Collapsed to 635 vertices (cost: 53.3334)
Collapsed to 634 vertices (cost: 235.689)
Collapsed to 633 vertices (cost: 17.5206)
Collapsed to 632 vertices (cost: 237.053)
Collapsed to 631 vertices (cost: 240)
Collapsed to 630 vertices (cost: 100)
Collapsed to 629 vertices (cost: 1.00583e-06)
Collapsed to 628 vertices (cost: 1.46648e-05)
Collapsed to 627 vertices (cost: 69.1764)
Collapsed to 626 vertices (cost: 224.561)
Collapsed to 625 vertices (cost: 93.5038)
Collapsed to 624 vertices (cost: 240)
Collapsed to 623 vertices (cost: 9.025e-05)
Collapsed to 622 vertices (cost: 1.3751e-05)
Collapsed to 621 vertices (cost: 0.628769)
Collapsed to 620 vertices (cost: 133.333)
Collapsed to 619 vertices (cost: 4.14908e-05)
Collapsed to 618 vertices (cost: 242.424)
Collapsed to 617 vertices (cost: 5.7242)
Collapsed to 616 vertices (cost: 250)
Collapsed to 615 vertices (cost: 157.143)
Collapsed to 614 vertices (cost: 5.634e-06)
Collapsed to 613 vertices (cost: 3.57325e-05)
Collapsed to 612 vertices (cost: 186.207)
Collapsed to 611 vertices (cost: 250)
Collapsed to 610 vertices (cost: 178.572)
Collapsed to 609 vertices (cost: 40.0001)
Collapsed to 608 vertices (cost: 250)
Collapsed to 607 vertices (cost: 200)
Collapsed to 606 vertices (cost: 200)
Collapsed to 605 vertices (cost: 240)
Collapsed to 604 vertices (cost: 180)
Collapsed to 603 vertices (cost: 251.594)
Collapsed to 602 vertices (cost: 186.279)
Collapsed to 601 vertices (cost: 252.632)
Collapsed to 600 vertices (cost: 2.65831e-05)
Collapsed to 599 vertices (cost: 3.57174e-05)
Collapsed to 598 vertices (cost: 180)
Collapsed to 597 vertices (cost: 210)
Collapsed to 596 vertices (cost: 257.143)
Collapsed to 595 vertices (cost: 59.535)
Collapsed to 594 vertices (cost: 191.185)
Collapsed to 593 vertices (cost: 55.4905)
Collapsed to 592 vertices (cost: 149.254)
Collapsed to 591 vertices (cost: 5.29701e-05)
Collapsed to 590 vertices (cost: 238.527)
Collapsed to 589 vertices (cost: 204.922)
Collapsed to 588 vertices (cost: 0.00012207)
Collapsed to 587 vertices (cost: 0.000122072)
Collapsed to 586 vertices (cost: 140.615)
Collapsed to 585 vertices (cost: 257.143)
Collapsed to 584 vertices (cost: 0)
Collapsed to 583 vertices (cost: 6.21491e-07)
Collapsed to 582 vertices (cost: 182.383)
Collapsed to 581 vertices (cost: 257.082)
Collapsed to 580 vertices (cost: 257.143)
Collapsed to 579 vertices (cost: 1.98573)
Collapsed to 578 vertices (cost: 257.353)
Collapsed to 577 vertices (cost: 11.4082)
Collapsed to 576 vertices (cost: 121.364)
Collapsed to 575 vertices (cost: 257.647)
Collapsed to 574 vertices (cost: 2.89525e-05)
Collapsed to 573 vertices (cost: 15.578)
Collapsed to 572 vertices (cost: 39.9999)
Collapsed to 571 vertices (cost: 258.431)
Collapsed to 570 vertices (cost: 258.701)
Collapsed to 569 vertices (cost: 259.259)
Collapsed to 568 vertices (cost: 65.9933)
Collapsed to 567 vertices (cost: 263.73)
Collapsed to 566 vertices (cost: 143.144)
Collapsed to 565 vertices (cost: 265.515)
Collapsed to 564 vertices (cost: 266.667)
Collapsed to 563 vertices (cost: 5.32231e-05)
Collapsed to 562 vertices (cost: 5.32239e-05)
Collapsed to 561 vertices (cost: 144.197)
Collapsed to 560 vertices (cost: 8.89244)
Collapsed to 559 vertices (cost: 267.605)
Collapsed to 558 vertices (cost: 270)
Collapsed to 557 vertices (cost: 160)
Collapsed to 556 vertices (cost: 278.261)
Collapsed to 555 vertices (cost: 115.748)
Collapsed to 554 vertices (cost: 14.6053)
Collapsed to 553 vertices (cost: 278.343)
Collapsed to 552 vertices (cost: 246.07)
Collapsed to 551 vertices (cost: 285.714)
Collapsed to 550 vertices (cost: 29.2511)
Collapsed to 549 vertices (cost: 252.359)
Collapsed to 548 vertices (cost: 285.714)
Collapsed to 547 vertices (cost: 203.571)
Collapsed to 546 vertices (cost: 285.714)
Collapsed to 545 vertices (cost: 60.6809)
Collapsed to 544 vertices (cost: 86.1728)
Collapsed to 543 vertices (cost: 51.5903)
Collapsed to 542 vertices (cost: 288)
Collapsed to 541 vertices (cost: 293.333)
Collapsed to 540 vertices (cost: 128.665)
Collapsed to 539 vertices (cost: 297.556)
Collapsed to 538 vertices (cost: 6.79551)
Collapsed to 537 vertices (cost: 245.951)
Collapsed to 536 vertices (cost: 17.8998)
Collapsed to 535 vertices (cost: 9.37471e-05)
Collapsed to 534 vertices (cost: 75)
Collapsed to 533 vertices (cost: 300)
Collapsed to 532 vertices (cost: 66.6669)
Collapsed to 531 vertices (cost: 144.211)
Collapsed to 530 vertices (cost: 300)
Collapsed to 529 vertices (cost: 49.9997)
Collapsed to 528 vertices (cost: 300)
Collapsed to 527 vertices (cost: 0.000104839)
Collapsed to 526 vertices (cost: 300)
Collapsed to 525 vertices (cost: 246.154)
Collapsed to 524 vertices (cost: 200.769)
Collapsed to 523 vertices (cost: 300)
Collapsed to 522 vertices (cost: 69.5649)
Collapsed to 521 vertices (cost: 300)
Collapsed to 520 vertices (cost: 16.6667)
Collapsed to 519 vertices (cost: 3.24799e-06)
Collapsed to 518 vertices (cost: 194.118)
Collapsed to 517 vertices (cost: 0.130603)
Collapsed to 516 vertices (cost: 187.053)
Collapsed to 515 vertices (cost: 0.30512)
Collapsed to 514 vertices (cost: 0.000268496)
Collapsed to 513 vertices (cost: 3.69002e-05)
Collapsed to 512 vertices (cost: 103.681)
Collapsed to 511 vertices (cost: 300)
Collapsed to 510 vertices (cost: 45.6522)
Collapsed to 509 vertices (cost: 300)
Collapsed to 508 vertices (cost: 100)
Collapsed to 507 vertices (cost: 240)
Collapsed to 506 vertices (cost: 120)
Collapsed to 505 vertices (cost: 56.8421)
Collapsed to 504 vertices (cost: 1.62778e-05)
Collapsed to 503 vertices (cost: 300)
Collapsed to 502 vertices (cost: 50)
Collapsed to 501 vertices (cost: 300)
Collapsed to 500 vertices (cost: 54.5455)
Collapsed to 499 vertices (cost: 225)
Collapsed to 498 vertices (cost: 22.5)
Collapsed to 497 vertices (cost: 7.44171e-05)
Collapsed to 496 vertices (cost: 5.74067e-10)
Collapsed to 495 vertices (cost: 8.8301e-05)
Collapsed to 494 vertices (cost: 33.3334)
Collapsed to 493 vertices (cost: 40.367)
Collapsed to 492 vertices (cost: 300)
Collapsed to 491 vertices (cost: 262.411)
Collapsed to 490 vertices (cost: 301.628)
Collapsed to 489 vertices (cost: 229.873)
Collapsed to 488 vertices (cost: 302.091)
Collapsed to 487 vertices (cost: 305.883)
Collapsed to 486 vertices (cost: 58.993)
Collapsed to 485 vertices (cost: 84.1503)
Collapsed to 484 vertices (cost: 7.90015e-05)
Collapsed to 483 vertices (cost: 282.892)
Collapsed to 482 vertices (cost: 16.9367)
Collapsed to 481 vertices (cost: 4.27355e-05)
Collapsed to 480 vertices (cost: 134.021)
Collapsed to 479 vertices (cost: 8.7249)
Collapsed to 478 vertices (cost: 307.018)
Collapsed to 477 vertices (cost: 309.067)
Collapsed to 476 vertices (cost: 316.71)
Collapsed to 475 vertices (cost: 19.0567)
Collapsed to 474 vertices (cost: 316.826)
Collapsed to 473 vertices (cost: 320)
Collapsed to 472 vertices (cost: 167.796)
Collapsed to 471 vertices (cost: 323.595)
Collapsed to 470 vertices (cost: 239.883)
Collapsed to 469 vertices (cost: 54.5433)
Collapsed to 468 vertices (cost: 49.7618)
Collapsed to 467 vertices (cost: 323.033)
Collapsed to 466 vertices (cost: 325.491)
Collapsed to 465 vertices (cost: 81.4115)
Collapsed to 464 vertices (cost: 5.08699e-05)
Collapsed to 463 vertices (cost: 97.3074)
Collapsed to 462 vertices (cost: 328.361)
Collapsed to 461 vertices (cost: 23.1288)
Collapsed to 460 vertices (cost: 330.126)
Collapsed to 459 vertices (cost: 281.268)
Collapsed to 458 vertices (cost: 332.404)
Collapsed to 457 vertices (cost: 332.484)
Collapsed to 456 vertices (cost: 268.136)
Collapsed to 455 vertices (cost: 184.728)
Collapsed to 454 vertices (cost: 65.5718)
Collapsed to 453 vertices (cost: 334.67)
Collapsed to 452 vertices (cost: 342.857)
Collapsed to 451 vertices (cost: 7.48384e-09)
Collapsed to 450 vertices (cost: 9.80392)
Collapsed to 449 vertices (cost: 228.322)
Collapsed to 448 vertices (cost: 76.1153)
Collapsed to 447 vertices (cost: 347.698)
Collapsed to 446 vertices (cost: 106.281)
Collapsed to 445 vertices (cost: 88.8574)
Collapsed to 444 vertices (cost: 349.238)
Collapsed to 443 vertices (cost: 349.693)
Collapsed to 442 vertices (cost: 350)
Collapsed to 441 vertices (cost: 350.152)
Collapsed to 440 vertices (cost: 212.766)
Collapsed to 439 vertices (cost: 234.444)
Collapsed to 438 vertices (cost: 350.311)
Collapsed to 437 vertices (cost: 352.632)
Collapsed to 436 vertices (cost: 0.000430395)
Collapsed to 435 vertices (cost: 116.536)
Collapsed to 434 vertices (cost: 109.212)
Collapsed to 433 vertices (cost: 339.914)
Collapsed to 432 vertices (cost: 357.333)
Collapsed to 431 vertices (cost: 2.49369e-05)
Collapsed to 430 vertices (cost: 100.917)
Collapsed to 429 vertices (cost: 315.152)
Collapsed to 428 vertices (cost: 246.739)
Collapsed to 427 vertices (cost: 306.405)
Collapsed to 426 vertices (cost: 1.61843)
Collapsed to 425 vertices (cost: 360)
Collapsed to 424 vertices (cost: 4.36782)
Collapsed to 423 vertices (cost: 263.043)
Collapsed to 422 vertices (cost: 3.91703e-05)
Collapsed to 421 vertices (cost: 1.33522e-09)
Collapsed to 420 vertices (cost: 1.27871e-05)
Collapsed to 419 vertices (cost: 248.843)
Collapsed to 418 vertices (cost: 366.807)
Collapsed to 417 vertices (cost: 374.089)
Collapsed to 416 vertices (cost: 93.8113)
Collapsed to 415 vertices (cost: 374.93)
Collapsed to 414 vertices (cost: 15.2874)
Collapsed to 413 vertices (cost: 174.33)
Collapsed to 412 vertices (cost: 166.838)
Collapsed to 411 vertices (cost: 25)
Collapsed to 410 vertices (cost: 74.4266)
Collapsed to 409 vertices (cost: 284.838)
Collapsed to 408 vertices (cost: 76.7489)
Collapsed to 407 vertices (cost: 361.101)
Collapsed to 406 vertices (cost: 377.057)
Collapsed to 405 vertices (cost: 239.332)
Collapsed to 404 vertices (cost: 377.245)
Collapsed to 403 vertices (cost: 42.9929)
Collapsed to 402 vertices (cost: 378.825)
Collapsed to 401 vertices (cost: 381.4)
Collapsed to 400 vertices (cost: 80.7674)
Collapsed to 399 vertices (cost: 382.561)
Collapsed to 398 vertices (cost: 382.609)
Collapsed to 397 vertices (cost: 383.439)
Collapsed to 396 vertices (cost: 348.18)
Collapsed to 395 vertices (cost: 399.457)
Collapsed to 394 vertices (cost: 400)
Collapsed to 393 vertices (cost: 7.1934e-05)
Collapsed to 392 vertices (cost: 400)
Collapsed to 391 vertices (cost: 7.40726)
Collapsed to 390 vertices (cost: 400)
Collapsed to 389 vertices (cost: 25)
Collapsed to 388 vertices (cost: 187.5)
Collapsed to 387 vertices (cost: 400)
Collapsed to 386 vertices (cost: 16.3164)
Collapsed to 385 vertices (cost: 402.902)
Collapsed to 384 vertices (cost: 144.992)
Collapsed to 383 vertices (cost: 19.32)
Collapsed to 382 vertices (cost: 407.843)
Collapsed to 381 vertices (cost: 83.4303)
Collapsed to 380 vertices (cost: 302.804)
Collapsed to 379 vertices (cost: 208.568)
Collapsed to 378 vertices (cost: 411.863)
Collapsed to 377 vertices (cost: 415.681)
Collapsed to 376 vertices (cost: 416.667)
Collapsed to 375 vertices (cost: 1.26025e-05)
Collapsed to 374 vertices (cost: 112.5)
Collapsed to 373 vertices (cost: 6.95035e-06)
Collapsed to 372 vertices (cost: 6.97364e-06)
Collapsed to 371 vertices (cost: 375)
Collapsed to 370 vertices (cost: 419.178)
Collapsed to 369 vertices (cost: 216.642)
Collapsed to 368 vertices (cost: 423.077)
Collapsed to 367 vertices (cost: 67.6337)
Collapsed to 366 vertices (cost: 424.635)
Collapsed to 365 vertices (cost: 439.649)
Collapsed to 364 vertices (cost: 34.7849)
Collapsed to 363 vertices (cost: 444.039)
Collapsed to 362 vertices (cost: 444.249)
Collapsed to 361 vertices (cost: 155.446)
Collapsed to 360 vertices (cost: 21.8183)
Collapsed to 359 vertices (cost: 141.24)
Collapsed to 358 vertices (cost: 394.425)
Collapsed to 357 vertices (cost: 315.18)
Collapsed to 356 vertices (cost: 443.08)
Collapsed to 355 vertices (cost: 8.27516)
Collapsed to 354 vertices (cost: 419.463)
Collapsed to 353 vertices (cost: 180.568)
Collapsed to 352 vertices (cost: 452.941)
Collapsed to 351 vertices (cost: 459.574)
Collapsed to 350 vertices (cost: 13.5396)
Collapsed to 349 vertices (cost: 462.809)
Collapsed to 348 vertices (cost: 273.283)
Collapsed to 347 vertices (cost: 153.702)
Collapsed to 346 vertices (cost: 59.0807)
Collapsed to 345 vertices (cost: 264.902)
Collapsed to 344 vertices (cost: 471.687)
Collapsed to 343 vertices (cost: 67.1502)
Collapsed to 342 vertices (cost: 476.655)
Collapsed to 341 vertices (cost: 207.079)
Collapsed to 340 vertices (cost: 488.154)
Collapsed to 339 vertices (cost: 395.456)
Collapsed to 338 vertices (cost: 489.639)
Collapsed to 337 vertices (cost: 168.101)
Collapsed to 336 vertices (cost: 23.1795)
Collapsed to 335 vertices (cost: 499.25)
Collapsed to 334 vertices (cost: 500)
Collapsed to 333 vertices (cost: 0.157943)
Collapsed to 332 vertices (cost: 467.539)
Collapsed to 331 vertices (cost: 197.745)
Collapsed to 330 vertices (cost: 256.562)
Collapsed to 329 vertices (cost: 57.7394)
Collapsed to 328 vertices (cost: 502.589)
Collapsed to 327 vertices (cost: 509.091)
Collapsed to 326 vertices (cost: 53.9682)
Collapsed to 325 vertices (cost: 518.967)
Collapsed to 324 vertices (cost: 524.442)
Collapsed to 323 vertices (cost: 4.55807)
Collapsed to 322 vertices (cost: 533.209)
Collapsed to 321 vertices (cost: 64.5992)
Collapsed to 320 vertices (cost: 310.657)
Collapsed to 319 vertices (cost: 43.3607)
Collapsed to 318 vertices (cost: 536.25)
Collapsed to 317 vertices (cost: 539.453)
Collapsed to 316 vertices (cost: 5.99567)
Collapsed to 315 vertices (cost: 540.449)
Collapsed to 314 vertices (cost: 248.912)
Collapsed to 313 vertices (cost: 354.339)
Collapsed to 312 vertices (cost: 370.807)
Collapsed to 311 vertices (cost: 541.677)
Collapsed to 310 vertices (cost: 548.68)
Collapsed to 309 vertices (cost: 187.19)
Collapsed to 308 vertices (cost: 552.22)
Collapsed to 307 vertices (cost: 290.815)
Collapsed to 306 vertices (cost: 97.3322)
Collapsed to 305 vertices (cost: 552.518)
Collapsed to 304 vertices (cost: 10.14)
Collapsed to 303 vertices (cost: 553.064)
Collapsed to 302 vertices (cost: 48.2853)
Collapsed to 301 vertices (cost: 268.003)
Collapsed to 300 vertices (cost: 559.321)
Collapsed to 299 vertices (cost: 112.776)
Collapsed to 298 vertices (cost: 564.324)
Collapsed to 297 vertices (cost: 0.387295)
Collapsed to 296 vertices (cost: 114.884)
Collapsed to 295 vertices (cost: 73.7228)
Collapsed to 294 vertices (cost: 47.1175)
Collapsed to 293 vertices (cost: 59.7141)
